model,target,horizon_event_steps,outer_test_unit,planned_count,predicted_count,matured_count,failed_count,metric_status,mae,rmse,mase_training_scale,mase,last_value_mae,relative_mae_vs_last_value,skill_vs_last_value,comparison_status
last_value,esr_ratio,1,stress2:column:02,8,8,8,0,OK,0.04197625000000002,0.047518547299975428,0.052756633334000005,0.79565823949095016,0.04197625000000002,1,0,OK
last_value,esr_ratio,1,stress2:column:03,8,8,8,0,OK,0.044166250000000018,0.050600369687384704,0.052486833334000005,0.84147294082209245,0.044166250000000018,1,0,OK
last_value,esr_ratio,1,stress2:column:04,8,8,8,0,OK,0.045388749999999978,0.051224177763044658,0.052305033334000009,0.86777021458269066,0.045388749999999978,1,0,OK
last_value,esr_ratio,1,stress2:column:05,8,8,8,0,OK,0.04432166667500001,0.049695751303126749,0.05245940000000001,0.84487559283941494,0.04432166667500001,1,0,OK
last_value,esr_ratio,1,stress2:column:06,8,8,8,0,OK,0.043762499999999982,0.050622025591633528,0.052558633334000002,0.83264151337226966,0.043762499999999982,1,0,OK
last_value,esr_ratio,2,stress2:column:01,7,7,7,0,OK,0.092250000000000013,0.098080668329696849,0.052256633334000005,1.765326124443974,0.092250000000000013,1,0,OK
last_value,esr_ratio,2,stress2:column:02,7,7,7,0,OK,0.083544285714285724,0.088492309351071372,0.052756633334000005,1.5835787925543012,0.083544285714285724,1,0,OK
last_value,esr_ratio,2,stress2:column:03,7,7,7,0,OK,0.087617142857142866,0.092138202097253263,0.052486833334000005,1.6693166131702233,0.087617142857142866,1,0,OK
last_value,esr_ratio,2,stress2:column:04,7,7,7,0,OK,0.090268571428571434,0.094365492179534133,0.052305033334000009,1.7258104177498701,0.090268571428571434,1,0,OK
last_value,esr_ratio,2,stress2:column:05,7,7,7,0,OK,0.088819285714285698,0.093807417483065564,0.05245940000000001,1.6931052530964075,0.088819285714285698,1,0,OK
last_value,esr_ratio,2,stress2:column:06,7,7,7,0,OK,0.088265714285714267,0.095723980425865218,0.052558633334000002,1.6793761307453074,0.088265714285714267,1,0,OK
last_value,esr_ratio,3,stress2:column:01,6,6,6,0,OK,0.14390833333333333,0.14674445617012816,0.052256633334000005,2.7538768602550121,0.14390833333333333,1,0,OK
last_value,esr_ratio,3,stress2:column:02,6,6,6,0,OK,0.12661333333333336,0.12825890300482071,0.052756633334000005,2.3999509698003227,0.12661333333333336,1,0,OK
last_value,esr_ratio,3,stress2:column:03,6,6,6,0,OK,0.13432333333333335,0.13655050384381598,0.052486833334000005,2.559181508980866,0.13432333333333335,1,0,OK
last_value,esr_ratio,3,stress2:column:04,6,6,6,0,OK,0.14016833333333334,0.14151179191148702,0.052305033334000009,2.6798249498909938,0.14016833333333334,1,0,OK
last_value,esr_ratio,3,stress2:column:05,6,6,6,0,OK,0.13672777778333334,0.13862407670680563,0.05245940000000001,2.6063542050296671,0.13672777778333334,1,0,OK
last_value,esr_ratio,3,stress2:column:06,6,6,6,0,OK,0.13498499999999994,0.13827063782066429,0.052558633334000002,2.5682745428747404,0.13498499999999994,1,0,OK
local_linear,capacity_ratio,1,stress2:column:01,8,8,8,0,OK,0.0075379166666666858,0.009162574465363579,0.021647333333999999,0.34821456067419587,0.020258749999999964,0.37208202217149128,0.62791797782850867,OK
local_linear,capacity_ratio,1,stress2:column:02,8,8,8,0,OK,0.0095004166666667056,0.011792657261100179,0.020801333333999996,0.45672152424662971,0.024991249999999965,0.38014971906834266,0.61985028093165728,OK
local_linear,capacity_ratio,1,stress2:column:03,8,8,8,0,OK,0.01026125,0.012136310703834162,0.020928333333999995,0.49030421277406067,0.024326249999999994,0.42181799496428762,0.57818200503571238,OK
